STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 13:00,70, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 15:00,60, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 16:00,150, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 17:00,20, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811017 08:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811017 19:00,10, , 
COOP:411434,CANYON DAM NUMBER 4 TX US,356,29.91667,-98.36667,19811007 00:00,5, , 
COOP:411434,CANYON DAM NUMBER 4 TX US,356,29.91667,-98.36667,19811007 01:00,8, , 
COOP:411434,CANYON DAM NUMBER 4 TX US,356,29.91667,-98.36667,19811007 02:00,12, , 
COOP:411434,CANYON DAM NUMBER 4 TX US,356,29.91667,-98.36667,19811007 03:00,6, , 
COOP:411434,CANYON DAM NUMBER 4 TX US,356,29.91667,-98.36667,19811009 03:00,2, , 
