STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 11:00,16, , 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 14:00,22, , 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 15:00,1, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811007 11:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811007 12:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811007 13:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811011 14:00,40, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811011 15:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811012 00:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811012 01:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811012 03:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811012 07:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811012 08:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 02:00,80, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 03:00,120, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 04:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 05:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 06:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 07:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 08:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 11:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811013 15:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 11:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 12:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 15:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 16:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 17:00,40, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 18:00,40, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 21:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811015 22:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 00:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 03:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 04:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 05:00,90, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 07:00,30, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 08:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811016 09:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811017 04:00,10, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811017 05:00,20, , 
COOP:344052,HENNEPIN 5 N OK US,280.1,34.51667,-97.35,19811017 12:00,20, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811015 21:00,2, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811015 22:00,6, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 00:00,7, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 01:00,3, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 02:00,15, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 05:00,4, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 06:00,1, , 
COOP:340912,BOISE CITY 2 OK US,1268.9,36.73333,-102.5,19811016 07:00,4, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811007 05:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811007 10:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811007 11:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811007 12:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811007 15:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811008 21:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811011 17:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 03:00,30, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 04:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 05:00,60, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 06:00,30, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 07:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 08:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 09:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 10:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 11:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 16:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 17:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811012 23:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 00:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 01:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 02:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 03:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 04:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 06:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 08:00,100, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 09:00,30, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 12:00,50, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 13:00,30, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 14:00,90, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 15:00,110, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 16:00,110, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 17:00,30, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811013 18:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 16:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 17:00,40, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 18:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 19:00,10, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 21:00,20, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 22:00,40, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811015 23:00,40, , 
COOP:341437,CANEY 1 E OK US,161.8,34.25,-96.2,19811016 00:00,160, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 00:00,10, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 05:00,40, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 06:00,50, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 07:00,40, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 08:00,10, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811012 15:00,10, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811013 08:00,10, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811013 09:00,10, , 
COOP:346485,NOWATA OK US,221,36.7,-95.63333,19811013 11:00,10, , 
